Sheet Row Number,Name,Arrondissement,Favorite,Cuisine,Vibe,Features,Address,Postal Code,Website,Google Place ID,Latitude,Longitude
523,Terra Nera,5,,,,,"18 Rue des Fossés Saint-Jacques, 75005 Paris, France",75005,http://terranera.fr/,ChIJF2r0D-hx5kcReqneTycZGEE,48.8454016,2.3442824
524,TRAM café-restaurant,5,,cafe,casual,,"47 Rue de la Montagne Ste Geneviève, 75005 Paris, France",75005,https://www.parislibrairies.fr/librairie-3339/paris/Tram-Librairie,ChIJHWIT8Olx5kcRrIW5eM_3Su0,48.8470061,2.3481962
525,U Mulinu,5,,,,,"28 Bd de l'Hôpital, 75005 Paris, France",75005,https://www.umulinuparis.fr/,ChIJ97Ogm_Zx5kcRFfVKdrGnpEk,48.8410497,2.3622432
528,ZAOKA,5,,cafe,casual,,"3 Rue des Patriarches, 75005 Paris, France",75005,https://m.facebook.com/zaokaparis/?locale2=fr_FR,ChIJBwmxhO5x5kcRq1xF0j6r9vw,48.8413563,2.3509841
535,AGATA,6,,,,,"168 Bd Saint-Germain, 75006 Paris, France",75006,https://agata-pizzeria.com/,ChIJ-xYtaQJx5kcRjDVl4LD5F4g,48.8534859,2.335274
536,Allard,6,,wine_bar,casual,,"41 Rue Saint-André des Arts, 75006 Paris, France",75006,https://www.restaurant-allard.fr/,ChIJfdZi-d5x5kcR2Ez_J64oZWY,48.8533444,2.3410139
537,Ambassade de Bourgogne,6,,wine_bar,casual,,"6 Rue de l'Odéon, 75006 Paris, France",75006,https://www.ambassadedebourgogne.com/,ChIJqVhOqt5x5kcRwWhrDCCa7Sw,48.8512706,2.3385973
538,Ambos,6,,,,,"38 Rue de Vaugirard, 75006 Paris, France",75006,https://www.ambos-restaurant.fr/,ChIJ660fev5x5kcRpI1e5zXVhr8,48.8493205,2.335224
539,Anima,6,,wine_bar,casual,,"78 Rue du Cherche-Midi, 75006 Paris, France",75006,https://anima.paris/,ChIJozVh8tJx5kcRJeJGiwBx5-E,48.8480489,2.323452
540,ATELIER d'ANDRÉ - Bistrot & Vins fins,6,,"bistro, wine_bar","casual, classic",,"36 Rue Saint-André des Arts, 75006 Paris, France",75006,https://www.atelier-andre.fr/,ChIJ-XDE9HZx5kcRGebhD8qQscY,48.853436,2.3417021
541,Au Chai De L' Abbaye,6,,,,,"Rue de Bourbon le Château, 75006 Paris, France",75006,https://auchaidelabbaye.fr/fr,ChIJDZwtHdlx5kcRHI8liNk8ZKM,48.8537477,2.3365394
544,Azabu,6,,,,,"3 Rue André Mazet, 75006 Paris, France",75006,https://www.azabuparis.com/,ChIJ5bbiKN9x5kcR4AMl8wDD7d4,48.8541302,2.339112
545,Baillotte,6,,,,,"16 Rue du Dragon, 75006 Paris, France",75006,https://www.restaurantbaillotte.fr/,ChIJkx6OB6dx5kcRmoa3OG1oEls,48.8535373,2.3308734
546,Bazurto,6,,wine_bar,casual,,"5 Rue de l'Ancienne Comédie, 75006 Paris, France",75006,https://www.bazurtorestaurant.com/,ChIJ35uK1sRx5kcR6AOvKADRLyY,48.8533513,2.3386892
548,Benchy,6,,,casual,,"50 Rue du Cherche-Midi, 75006 Paris, France",75006,,ChIJCaTO3Mtx5kcRftP7RbMGVyI,48.849221,2.325675
677,BICLA - Tacos de Canasta (restaurant traditionnel mexicain),6,,,,,"46 Rue Monsieur le Prince, 75006 Paris, France",75006,https://bicla.fr/,ChIJRx4ytz5x5kcRGWv3lG3N5-I,48.8486006,2.3402486
551,Blueberry Maki Bar,6,,,,,"6 Rue du Sabot, 75006 Paris, France",75006,https://www.blueberrymakibar.com/en,ChIJ4bG0R-px5kcR-YufGIIXUkc,48.8527706,2.3314671
552,Bouillon Chartier Montparnasse,6,,,,,"59 Bd du Montparnasse, 75006 Paris, France",75006,https://www.bouillon-chartier.com/montparnasse,ChIJ3RzfHs1x5kcRpBYaFaRZw5k,48.8442908,2.3233219
672,BRASS,6,,,,,"131 Bd Saint-Germain, 75006 Paris, France",75006,https://brass.paris/,ChIJAwbRTABx5kcR_dE0UrjoRjc,48.8529418,2.3360222
553,Brasserie des Prés,6,,,,,"6 Cr du Commerce Saint-André, 75006 Paris, France",75006,https://nouvellegardegroupe.com/brasserie-des-pres/infos-reservations,ChIJm_Si8glx5kcRd7Uq3X0ww6k,48.8529451,2.3391987
554,Brasserie Lutetia,6,,,,,"43 Bd Raspail, 75006 Paris, France",75006,https://www.hotellutetia.com/fr/brasserie,ChIJOz7If5hx5kcRJ27muAb4VHY,48.8512823,2.3271293
557,Casa Bini,6,,,,,"36 Rue Grégoire de Tours, 75006 Paris, France",75006,https://www.casabini.fr/,ChIJRT1VQdlx5kcRTsL38261t3Q,48.8522803,2.3374452
675,Cassaro's,6,,,,,"25 Rue de Buci, 75006 Paris, France",75006,https://www.cassaros.fr/,ChIJoSy-vOlx5kcRGlFJueDgbME,48.8536459,2.3367387
558,Chez Fernand,6,,,,,"13 Rue Guisarde, 75006 Paris, France",75006,https://www.restaurantchezfernand.fr/,ChIJ-1qyjdlx5kcRMX6oCe8oXzg,48.8518468,2.3344106
560,Chez Marcel,6,,,,,"7 Rue Stanislas, 75006 Paris, France",75006,https://chezmarcel.cool/,ChIJ13Is9M5x5kcRUKPKwh3phn0,48.8437602,2.3284019
561,Chez Nous,6,,wine_bar,casual,,"10 Rue Dauphine, 75006 Paris, France",75006,http://www.cheznousparis.com/,ChIJdddyXd9x5kcRQy5_exrssug,48.8558135,2.3401345
566,Coffee Club,6,,,,,"87 Rue d'Assas, 75006 Paris, France",75006,https://coffee-club.fr/,ChIJtU5zMcRx5kcRH6GOdPdq7_I,48.8421104,2.335263
567,Colvert,6,,,,,"30 Rue des Grands Augustins, 75006 Paris, France",75006,https://colvert.paris/,ChIJIdwiG8xx5kcR1VFti1Sth6s,48.853583,2.3401589
568,Comptoirs Les Deux Magots,6,,bakery,casual,,"2 Rue de Buci, 75006 Paris, France",75006,https://comptoirs-lesdeuxmagots.fr/pages/home,ChIJeUxpUwBx5kcR1EKRVhaMs7A,48.853811,2.338155
569,Cosi,6,,,,,"54 Rue de Seine, 75006 Paris, France",75006,http://www.facebook.com/Cosi-126474794072452/,ChIJYVDa49hx5kcR-HSbZ8Zta8I,48.8541217,2.3368896
570,Dandino,6,,wine_bar,casual,,"8 Rue de Buci, 75006 Paris, France",75006,http://www.dandinoparis.com/,ChIJ9UcutI1x5kcRfF0FYkwjN1E,48.8540243,2.3378037
572,Didon,6,,,,,"8 Rue du Dragon, 75006 Paris, France",75006,https://didonrestaurant.com/en,ChIJmUnWNT1x5kcR8EL2VvKUH1Q,48.8537625,2.3311074
1463,Douze Paris,6,,,,,"55 Rue des Saints-Pères, 75006 Paris, France",75006,https://douze.paris/,ChIJyzfyiPhx5kcRQ1Uj5qJftlA,48.854045,2.3303
573,Dragon - Cyril Lignac,6,,,,,"29 Rue du Dragon, 75006 Paris, France",75006,https://dragoncyrillignac.com/,ChIJV58PVihx5kcR1iBUTf4eSxY,48.8526515,2.3304688
574,Ducky's,6,,,,,"157 Bd du Montparnasse, 75006 Paris, France",75006,https://www.duckys.fr/,ChIJ4X7yYsZx5kcRVWcDbOW0Fds,48.8405755,2.334641
575,Dupin,6,,,,,"11 Rue Dupin, 75006 Paris, France",75006,https://www.restaurantdupin.com/,ChIJbVnmudNx5kcR1IA4uTrdgM4,48.8497811,2.3254604
577,Evi Evane Restaurant,6,,,,,"10 Rue Guisarde, 75006 Paris, France",75006,https://www.evievane.com/restaurant/index.php/fr,ChIJS3Ywjdlx5kcRTA0vouV1fYQ,48.851904,2.334296
580,Freddy,6,,,,,"54 Rue de Seine, 75006 Paris, France",75006,https://freddy-paris.shop/,ChIJfdVN49hx5kcRuAiELF2j7gI,48.8540895,2.3368976
585,GRAIN[S],6,,wine_bar,casual,,"6 Rue Mabillon, 75006 Paris, France",75006,https://grains.becsparisiens.fr/,ChIJqU2hlr1x5kcReiWdQSCxg08,48.8524951,2.3349481
587,HANDO Parisian Handroll Sèvres,6,,,,,"89 Rue de Sèvres, 75006 Paris, France",75006,https://www.handroll.fr/,ChIJl8oH3fRx5kcRMP4vN_R09FM,48.8491426,2.3222587
589,Huitrerie Régis,6,,,,,"3 Rue de Montfaucon, 75006 Paris, France",75006,https://huitrerie-regis.com/en/home,ChIJP6KsC9lx5kcREyHuyMJVza4,48.852766,2.336006
590,Jixiao’s Buns,6,,,,,"21 Quai des Grands Augustins, 75006 Paris, France",75006,https://jixiaosbuns.fr/en,ChIJ24UHGkFx5kcRVW4NQuVHIv4,48.8540473,2.3432704
591,Joséphine Chez Dumonet,6,,,,,"117 Rue du Cherche-Midi, 75006 Paris, France",75006,https://chezdumonet.com/,ChIJUa6ZvTJw5kcR3W8PtZgq2A8,48.8457904,2.3198704
597,L'ABRAISE,6,,,,,"117 Rue du Cherche-Midi, 75006 Paris, France",75006,https://www.labraise-paris.com/,ChIJkxdJfYxx5kcR3o8OafTbcbg,48.8457904,2.3198704
1929,L'ouzeri Paris Odéon,6,,wine_bar,casual,,"17 Rue Grégoire de Tours, 75006 Paris, France",75006,https://www.etsi-paris.fr/l-ouzeri,ChIJ1RQbBdJx5kcRNRXVAN7WOeo,48.853009,2.3379268
600,La Boissonnerie,6,,,,,"69 Rue de Seine, 75006 Paris, France",75006,https://www.fishlaboissonnerie.com/,ChIJbRyx5thx5kcRe4a41yI2kgw,48.8542133,2.3370615
602,La Closerie des Lilas,6,,cafe,casual,,"171 Bd du Montparnasse, 75006 Paris, France",75006,https://www.closeriedeslilas.fr/,ChIJD0MBxsZx5kcREfMy9IsrUTo,48.8401436,2.3360432
584,La Diva des Prés,6,,,casual,,"79 Rue de Seine, 75006 Paris, France",75006,https://ladivadespres.com/,ChIJFxCm1Ylx5kcR3zje0Un7i10,48.8535748,2.337083
605,La Ferrandaise restaurant de terroir Paris 6 table gourmande Gault&Millau 2026,6,,,,,"8 Rue de Vaugirard, 75006 Paris, France",75006,https://laferrandaise.com/,ChIJL3BIWChx5kcRhTX3ZW6ji5E,48.8490648,2.3398735
606,La Gentiane,6,,wine_bar,casual,,"4 Rue Stanislas, 75006 Paris, France",75006,http://www.gillespudlowski.com/136500/restaurants/paris-6e-une-gentiane-comme-en-auvergne,ChIJj8CaWc5x5kcR-sUhyQQt8h0,48.8442446,2.3285851
607,La Grande Crèmerie,6,,wine_bar,casual,,"8 Rue Grégoire de Tours, 75006 Paris, France",75006,https://lagrandecremerie-paris.fr/fr,ChIJKY6xOtlx5kcRc_O8WVzb5VY,48.8533765,2.3378425
608,La Grivoiserie,6,,,,,"3 Rue Sainte-Beuve, 75006 Paris, France",75006,https://lagrivoiserie.fr/,ChIJAUhOIRtx5kcR_2YSAPhmPsU,48.844203,2.329967
609,La Maison du Jardin,6,,,,,"27 Rue de Vaugirard, 75006 Paris, France",75006,https://restaurant-lamaisondujardin.fr/,ChIJWyUaZtBx5kcRiExEmuDrIkE,48.8482436,2.3314387
610,La Palette,6,,,,,"43 Rue de Seine, 75006 Paris, France",75006,https://www.lapalette-paris.com/,ChIJyfO5k9hx5kcREL2ZZVRFexE,48.8554318,2.3368618
612,La Table du Luxembourg,6,,,,,"Jardin du Luxembourg, 7 Rue Guynemer, 75006 Paris, France",75006,https://www.latableduluxembourg.com/,ChIJ4RJjzdpx5kcRhLgFl8MoLeE,48.8464714,2.3344889
613,Le 27 Madame,6,,,,,"27 Rue Madame, 75006 Paris, France",75006,https://www.le27madame.com/,ChIJQSKYkNBx5kcRzhNAu3ZMc34,48.8497788,2.3318609
615,Le Bon Saint Pourçain,6,,,,,"10bis Rue Servandoni, 75006 Paris, France",75006,https://www.bonsaintpourcain.com/,ChIJh_fyR9px5kcR7n63bBInsnI,48.8500729,2.3346529
617,Le Cherche Midi,6,,,,,"22 Rue du Cherche-Midi, 75006 Paris, France",75006,https://lecherchemidi.fr/,ChIJgYBGRNFx5kcRPK4FMFgg3SM,48.850703,2.328005
618,Le Choupinet,6,,"cafe, wine_bar",casual,,"58 Bd Saint-Michel, 75006 Paris, France",75006,http://lechoupinet.com/,ChIJBaN9AwBx5kcRiSRrpHFLFbo,48.8476555,2.3407853
619,Le comptoir du Relais,6,,,,,"9 Carr de l'Odéon, 75006 Paris, France",75006,https://www.hotel-paris-relais-saint-germain.com/restaurants/le-comptoir,ChIJlz74sd5x5kcRJKnMHqMw2x8,48.8519753,2.3388371
620,Le Méchoui du Prince,6,,,,,"36 Rue Monsieur le Prince, 75006 Paris, France",75006,https://www.lemechouiduprince.com/,ChIJMY56Wtxx5kcRVdSHXDG0C00,48.849151,2.340191
621,Le Petit Bouillon Vavin,6,,,,,"119 Bd du Montparnasse, 75006 Paris, France",75006,https://petitbouillonvavin.fr/,ChIJV_hp2l9x5kcRzNhaXizdWao,48.841937,2.3305309
622,Le Petit Lutetia,6,,wine_bar,casual,,"107 Rue de Sèvres, 75006 Paris, France",75006,https://le-petit-lutetia.paris/,ChIJQbl4Oi1w5kcReJP1pryXC6g,48.8483386,2.3206375
623,Le Petit Verdot,6,,,,,"75 Rue du Cherche-Midi, 75006 Paris, France",75006,https://www.le-petit-verdot.com/,ChIJD7vH8tJx5kcR5W0eYeNTLnw,48.847869,2.323569
624,Le Pont Traversé Paris 6,6,,cafe,casual,,"62 Rue de Vaugirard, 75006 Paris, France",75006,https://leponttraverse.com/,ChIJn2Jie9Bx5kcR_1okUEsMhN0,48.8485797,2.3318071
645,Le Procope,6,,cafe,casual,,"13 Rue de l'Ancienne Comédie, 75006 Paris, France",75006,https://www.procope.com/,ChIJdQn7zN5x5kcRhKnVo8EDJS0,48.8529913,2.3387975
1579,Le Select (Paris),6,,wine_bar,casual,,"99 Bd du Montparnasse, 75006 Paris, France",75006,https://www.leselectmontparnasse.fr/,ChIJPcO4w85x5kcRjh9ZKp6tkPQ,48.8426118,2.3284069
627,Lobineau,6,,,,,"7 Rue Lobineau, 75006 Paris, France",75006,https://lobineau.business.site/,ChIJdcRCe9lx5kcRdfHFZLgzEbk,48.851672,2.336312
628,Localino,6,,,casual,,"10 Rue de l'Odéon, 75006 Paris, France",75006,https://www.instagram.com/localinoparis?igsh=MWIyeXFiMjFrcDB6aw==,ChIJS72j9xlx5kcRN6Lgmkb_wZ8,48.8510442,2.3385414
1201,Luisa Maria,6,,,,,"12 Rue Monsieur le Prince, 75006 Paris, France",75006,https://maria-luisa.fr/fr,ChIJZ93xFdxx5kcR2EzAeVgToiM,48.8506814,2.3395482
629,Marcello,6,,wine_bar,casual,,"8 Rue Mabillon, 75006 Paris, France",75006,https://www.marcello-paris.com/en,ChIJwVHvmdlx5kcRO5SVWuNx8ns,48.8523771,2.3350184
630,Meshuga,6,,,,,"3 Rue Vavin, 75006 Paris, France",75006,https://www.meshuga.fr/,ChIJ4xaUA7tx5kcROqjf-D9TutU,48.8447258,2.332261
633,MORDU Saint Germain des Prés - Paris,6,,,,,"2 Rue Félibien, 75006 Paris, France",75006,https://www.mordu.paris/,ChIJn6QLUaBx5kcROpFEE2z50zc,48.852238,2.3365184
1482,Noisette,6,,,casual,,"145 Bd Raspail, 75006 Paris, France",75006,http://restaurantnoisette.fr/,ChIJR7x_sQtx5kcR14Z4Owi1n2Y,48.8422319,2.3297247
635,Oenosteria,6,,wine_bar,casual,,"40 Rue Grégoire de Tours, 75006 Paris, France",75006,https://www.oenosteria.fr/,ChIJzQQDRNlx5kcRddzbbLcmMJI,48.852116,2.337445
636,Oktobre,6,,,,,"25 Rue des Grands Augustins, 75006 Paris, France",75006,https://oktobre.fr/,ChIJL4Y_4t5x5kcRaQHOzdKOpiM,48.8537509,2.3404345
638,Osaba,6,,wine_bar,casual,,"29 Rue Saint-Placide, 75006 Paris, France",75006,https://www.osaba.fr/,ChIJPQeCNdJx5kcRLP2GIeCgpCE,48.8488999,2.3256229
641,Pizza Chic,6,,,casual,,"13 Rue de Mézières, 75006 Paris, France",75006,https://www.pizzachic.fr/,ChIJwTVc3dBx5kcRWgAu9Ociy_w,48.8501944,2.3307223
642,Polidor,6,,wine_bar,casual,,"41 Rue Monsieur le Prince, 75006 Paris, France",75006,https://www.polidor.com/en/home,ChIJUy4Drt5x5kcRkHl_c9NVwDM,48.8498263,2.34018
643,Poulet Poulette,6,,,,,"20 Rue Littré, 75006 Paris, France",75006,https://pouletpoulette.zenchef.com/,ChIJ2Rvgpc1x5kcRWFAFs2QV3iE,48.8447544,2.3242047
644,Près de Seine,6,,,,,"21 Rue de Seine, 75006 Paris, France",75006,https://www.pres-de-seine.com/,ChIJoXnnfztv5kcRnt1s430jSmc,48.8564799,2.3367901
647,Quinsou,6,,,,,"33 Rue de l'Abbé Grégoire, 75006 Paris, France",75006,https://www.quinsourestaurant.fr/,ChIJh1sXFdJx5kcRPk-FmWcYRfU,48.8476986,2.3254896
559,Restaurant Chez Lionel Paris 6,6,,,,,"6 Rue de Chevreuse, 75006 Paris, France",75006,https://www.facebook.com/Chez-Lionel-Restaurant-2202328413425830/?modal=admin_todo_tour,ChIJcak_tpFx5kcRl-j0PUkdMww,48.8417865,2.3314644
676,Sant Ambroeus Paris,6,,,,,"11 Rue Saint-Benoît, 75006 Paris, France",75006,https://www.santambroeus.com/fr-fr/pages/location-paris,ChIJKYkNn-dx5kcRA6_FZSnmNCA,48.854716,2.333106
649,Sauvage,6,,,,,"55 Rue du Cherche-Midi, 75006 Paris, France",75006,http://sauvageparis6.net/,ChIJwevGTdJx5kcRzLxsY0RXPQQ,48.8486151,2.3250093
651,Seulement Sea,6,,,,,"9 Rue Lobineau, 75006 Paris, France",75006,http://seulementsea.com/,ChIJs5xvt0hx5kcRwlLUWKQw0JE,48.8516544,2.3361099
652,SHIRO,6,,,,,"168 Bd Saint-Germain, 75006 Paris, France",75006,https://www.restaurantshiro.fr/,ChIJedgdvH5x5kcRmuo2q7c976w,48.8534752,2.3353283
657,Spiti Sou,6,,,,,"53 Quai des Grands Augustins, 75006 Paris, France",75006,https://www.spitisou.fr/,ChIJG-AIDLVx5kcRMnQOVEM8wx0,48.8552528,2.3414085
658,Steam Bar,6,,,,,"2 Rue du Sabot, 75006 Paris, France",75006,https://steambar.fr/en,ChIJc9o6Yupx5kcRznObTp2ITIE,48.8528738,2.3313927
650,Sétopa,6,,,,,"6 Rue Dupuytren, 75006 Paris, France",75006,https://www.instagram.com/setopa_paris?igsh=MWoyMjM2MDM0bTJxdg==,ChIJl8BALABx5kcRcqB9X8pffNA,48.8517392,2.3394058
654,Sôma Sando,6,,,,,"62 Rue de Vaugirard, 75006 Paris, France",75006,http://www.restaurants-soma.fr/soma-sando.html,ChIJc0B4qqdx5kcRZG4gRs1dJz4,48.8486408,2.3318359
594,Takuto,6,,,casual,,"71 Rue de Seine, 75006 Paris, France",75006,http://www.takuto.fr/,ChIJHZ6sv6lx5kcRvF0KFMl_yDs,48.8541356,2.3370418
660,TaoKan,6,,,,,"8 Rue du Sabot, 75006 Paris, France",75006,https://www.taokan.fr/,ChIJT3dmQNdx5kcROH3SNWmKGhY,48.8526252,2.331509
663,The Smiths Bakery,6,,"bakery, cafe",casual,,"12 Rue de Buci, 75006 Paris, France",75006,https://thesmithsbakery.shop/,ChIJk0zF39hx5kcRBn8cQxes_3M,48.8539362,2.3372788
101,TranTranZai,6,,,,,"47 Bd du Montparnasse, 75006 Paris, France",75006,https://trantranzai.fr/,ChIJkaroF1Nx5kcRwtSaDYsIELU,48.8446794,2.3221072
665,Tsukizi,6,,,,,"2 Bis Rue des Ciseaux, 75006 Paris, France",75006,https://www.tsukizi.fr/,ChIJBVh4xtlx5kcRtDpXLQmLIlI,48.8532369,2.3339897
666,Vita Ristorante,6,,,,,"9 Rue de l'École de Médecine, 75006 Paris, France",75006,https://vita-ristorante.fr/fr,ChIJFzwR6UVx5kcRnrQTWYKgjSE,48.8506406,2.3416042
669,Yabaï Sando,6,,"bakery, cafe",casual,,"3-5 Rue des Quatre Vents, 75006 Paris, France",75006,https://www.yabaisando.com/,ChIJL7xb4W1x5kcRbV05Ajbq1HY,48.8516601,2.3381322
670,Yen,6,,,,,"22 Rue Saint-Benoît, 75006 Paris, France",75006,https://www.yen-paris.fr/en/main,ChIJDaBthtdx5kcR9uLGSbVrKlw,48.854484,2.332758
671,Yoshinori,6,,,,,"18 Rue Grégoire de Tours, 75006 Paris, France",75006,https://www.yoshinori-paris.com/,ChIJtUlMOtlx5kcRJS7U0OQIPYc,48.8530058,2.3377407
595,Ze Kitchen Galerie,6,,,casual,,"4 Rue des Grands Augustins, 75006 Paris, France",75006,https://zekitchengalerie.fr/restaurant/ze-kitchen-galerie,ChIJGxxYC99x5kcRpd3qg8kfdgA,48.855031,2.341172
678,Aida,7,,,,,"1 Rue Pierre Leroux, 75007 Paris, France",75007,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,ChIJ75JwXyxw5kcRqI3wcJMllY4,48.8502684,2.3186866
679,Akabeko - Restaurant fusion franco japonais,7,,,,,"40 Rue de l'Université, 75007 Paris, France",75007,https://akabekorestaurant.com/,ChIJW0ICZg5v5kcRvyEFYPJKYxo,48.8576715,2.3283996
680,Al Dente,7,,wine_bar,casual,,"38 Rue de Varenne, 75007 Paris, France",75007,http://www.restaurantaldente.com/,ChIJpafTH9Vx5kcRFYDBkk2LCdc,48.8542917,2.3233472
682,Au Petit Tonneau,7,,,,,"20 Rue Surcouf, 75007 Paris, France",75007,https://www.aupetittonneau.fr/,ChIJXcQIvtlv5kcRF650lC2T1yA,48.8606607,2.3093591
683,Au Pied de Fouet,7,,,,,"45 Rue de Babylone, 75007 Paris, France",75007,http://www.aupieddefouet.fr/tradition-7eme-menu.html,ChIJiUzXQj5x5kcRB3AdUUsXgJo,48.851615,2.3185997
684,Au Sauvignon,7,,,,,"80 Rue des Saints-Pères, 75007 Paris, France",75007,https://www.ausauvignon.com/,ChIJCaAbttZx5kcRaTI4ce454OY,48.8520045,2.3285123
685,Auberge Bressane,7,,,,,"16 Av. de la Motte-Picquet, 75007 Paris, France",75007,https://www.auberge-bressane.com/,ChIJSWR8mydw5kcRQJNKcxOyvn0,48.856537,2.308509
762,Auguste,7,,,,,"54 Rue de Bourgogne, 75007 Paris, France",75007,https://www.restaurantauguste.fr/,ChIJd5iHBSpw5kcR7DW8kyCpX6g,48.856344,2.316938
687,Birdy,7,,,,,"49 Av. Bosquet, 75007 Paris, France",75007,https://birdyhamburgers.com/,ChIJhf-5V99v5kcRBZUwyIgtCXA,48.8570826,2.3046299
688,Bistrot Belhara,7,,bistro,"casual, classic",,"23 Rue Duvivier, 75007 Paris, France",75007,https://bistrotbelhara.com/,ChIJHYW4eidw5kcRDoD3rxP6jzc,48.8564004,2.3074505
691,Café des Ministères,7,,"cafe, wine_bar",casual,,"83 Rue de l'Université, 75007 Paris, France",75007,https://www.cafedesministeres.fr/,ChIJ7ei1YNRv5kcRRf7j0QY-e2g,48.8606173,2.3192166
693,Café Max,7,,cafe,casual,,"7 Av. de la Motte-Picquet, 75007 Paris, France",75007,https://www.cafemax.fr/fr,ChIJeR7djCdw5kcROp_vWMyonpY,48.8564899,2.3092948
89,Café Petibon,7,,cafe,casual,,"47 Rue Cler, 75007 Paris, France",75007,https://petibon.fr/#boutique,ChIJ2wqD8KRx5kcRrJWqG2dQ2_4,48.8564265,2.3068067
698,Cucina Eat,7,,,,,"65 Av. de la Bourdonnais, 75007 Paris, France",75007,https://www.cucinaeat.com/,ChIJneELMTFx5kcRV5EL-3--lU0,48.857037,2.3014259
701,ECLIPSES By Cyril Choisne,7,,,,,"29 Rue de Beaune, 75007 Paris, France",75007,https://eclipses.fr/,ChIJP8ydvylu5kcRU-Li_tbRo3Y,48.8578,2.329343
702,Epoca,7,,,,,"17 Rue Oudinot, 75007 Paris, France",75007,https://www.epoca.paris/,ChIJN-zARCxw5kcR-WlsDK_x7PM,48.850201,2.317919
703,Fitzgerald,7,,,casual,,"54 Bd de la Tour-Maubourg, 75007 Paris, France",75007,https://fitzgerald.paris/#fitzgerald,ChIJsU2oOdhv5kcRfOa5j5inq5Q,48.858592,2.3098591
704,Fogon Ultramarinos,7,,,casual,,"38 Rue de Verneuil, 75007 Paris, France",75007,https://www.fogon-ultramarinos.com/,ChIJEaU1-UNv5kcRUTKan_1OKFY,48.8580627,2.3290708
705,Francette,7,,wine_bar,casual,,"1 Port de Suffren, 75007 Paris, France",75007,https://francette.paris/,ChIJU3if9Zxv5kcRJfwyLlF2eds,48.858805,2.2913978
772,Gloria,7,,,,,"108 Rue Saint-Dominique, 75007 Paris, France",75007,https://www.gloria-trattoria.com/,ChIJG23mCd9v5kcRLo5zOV7RYjw,48.8587101,2.302573
2352,Gloria Osteria Paris,7,,wine_bar,casual,,"41 Rue de Lille, 75007 Paris, France",75007,https://gloria-osteria.com/fr/gloria-osteria-paris?tracking=mybusiness-website&utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,ChIJe7cQj3Zv5kcRJ0YfQ8LFNzc,48.8588278,2.3282601
1925,Immersion Tour Eiffel - Brunch & Coffee,7,,,,,"83 Av. de la Bourdonnais, 75007 Paris, France",75007,https://immersionparis.fr/,ChIJERSBA3Nx5kcRq0S7eAuIvR0,48.8563698,2.3025088
766,Iodé Sushi,7,,sushi,casual,,"125 Rue Saint-Dominique, 75007 Paris, France",75007,https://www.iodesushi.com/en,ChIJA_gRYe9v5kcRZHj8tcIttxE,48.8584983,2.3028387
708,Kozy Bosquet,7,,cafe,casual,,"79 Av. Bosquet, 75007 Paris, France",75007,https://www.kozy.fr/kozy-bosquet,ChIJv4PgMydw5kcR9dfPxEJgUyg,48.8554447,2.3054898
710,L'Alma,7,,,,,"5 Av. Rapp, 75007 Paris, France",75007,https://www.cafe-de-l-alma.com/,ChIJ88XYQd5v5kcRcjWhCsyXDas,48.8608451,2.3015433
769,L'Arret by The Grey,7,,,,,"36 Rue de l'Université, 75007 Paris, France",75007,https://www.larretparis.fr/,ChIJcfkn7E1v5kcRJ05qXGqU4eg,48.8575252,2.3288548
711,L'Escudella,7,,,,,"41 Av. de Ségur, 75007 Paris, France",75007,https://www.escudella.fr/,ChIJ4dWZlCVw5kcRMu9H3OTFKRY,48.8505546,2.3091967
713,La Démocratie,7,,,,,"34 Bd Raspail, 75007 Paris, France",75007,https://www.restolademo.com/,ChIJs2oi2Q1x5kcRE0PuA3IwM8U,48.8527297,2.3260254
714,La Fontaine de Mars,7,,,,,"129 Rue Saint-Dominique, 75007 Paris, France",75007,https://www.fontaine-de-mars.com/,ChIJ_dBPoN9v5kcRt2CYxV1xzrM,48.8583982,2.3025519
765,La Petite Chaise,7,,,,,"36 Rue de Grenelle, 75007 Paris, France",75007,https://www.restaurantlapetitechaise.fr/,ChIJyY7RgdZx5kcRsMk4HKtzeQs,48.853874,2.327444
773,La Petite République,7,,,,,"62 Rue de Bellechasse, 75007 Paris, France",75007,https://www.lapetiterepublique.com/,ChIJta8xYQBx5kcRNtAY0ZjDu5M,48.8561725,2.32078
715,Laiterie Sainte-Clotilde,7,,,,,"64 Rue de Bellechasse, 75007 Paris, France",75007,https://lalaiteriesainteclotilde.fr/en,ChIJWWyu-x9x5kcRcitaDIS6Y-4,48.8560971,2.3206337
763,Le Basile,7,,"cafe, wine_bar",casual,,"34 Rue de Grenelle, 75007 Paris, France",75007,https://lebasile.fr/fr,ChIJoQwNgdZx5kcR1RS4Nl1s0cU,48.8537824,2.3277174
755,Le Bistrot de Paris,7,,bistro,"casual, classic",,"33 Rue de Lille, 75007 Paris, France",75007,https://lcep.fr/le-bistrot-de-paris,ChIJnwPlpClu5kcRJ-KsETuz344,48.8585085,2.3294352
757,Le Bistrot des Fables,7,,bistro,"casual, classic",,"139 Rue Saint-Dominique, 75007 Paris, France",75007,https://bistrotdesfables.fr/,ChIJF6AjH95v5kcRNgU_zgW_fd0,48.8581045,2.3015415
